StartEndYear,Period,Area,Series code,Industry,Adjusted,Benchmark,No. of Employed
"2011","Annual","Glenn County","90910000","Federal Government","Not Adj","2020","280"
"2011","Annual","Glenn County","90920000","State Government","Not Adj","2020","90"
"2011","Annual","Glenn County","90930000","Local Government","Not Adj","2020","1,760"
"2011","Annual","Glenn County","90940000","State and Local Government","Not Adj","2020","1,850"
"2010","Annual","Glenn County","00000000","Total Nonfarm","Not Adj","2020","6,270"
"2010","Annual","Glenn County","01000000","Total Wage and Salary","Not Adj","2020","8,200"
"2010","Annual","Glenn County","05000000","Total Private","Not Adj","2020","4,060"
"2010","Annual","Glenn County","06000000","Goods Producing","Not Adj","2020","830"
"2010","Annual","Glenn County","07000000","Service Providing","Not Adj","2020","5,440"
"2010","Annual","Glenn County","08000000","Private Service Providing","Not Adj","2020","3,230"
"2010","Annual","Glenn County","11000000","Total Farm","Not Adj","2020","1,930"
"2010","Annual","Glenn County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","260"
"2010","Annual","Glenn County","30000000","Manufacturing","Not Adj","2020","570"
"2010","Annual","Glenn County","31000000","Durable Goods","Not Adj","2020","360"
"2010","Annual","Glenn County","32000000","Nondurable Goods","Not Adj","2020","210"
"2010","Annual","Glenn County","40000000","Trade, Transportation and Utilities","Not Adj","2020","1,290"
"2010","Annual","Glenn County","41000000","Wholesale Trade","Not Adj","2020","260"
"2010","Annual","Glenn County","42000000","Retail Trade","Not Adj","2020","580"
"2010","Annual","Glenn County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","450"
"2010","Annual","Glenn County","55000000","Financial Activities","Not Adj","2020","170"
"2010","Annual","Glenn County","60000000","Professional and Business Services","Not Adj","2020","170"
"2010","Annual","Glenn County","65000000","Educational and Health Services","Not Adj","2020","840"
"2010","Annual","Glenn County","70000000","Leisure and Hospitality","Not Adj","2020","680"
"2010","Annual","Glenn County","90000000","Government","Not Adj","2020","2,210"
"2010","Annual","Glenn County","90910000","Federal Government","Not Adj","2020","290"
"2010","Annual","Glenn County","90920000","State Government","Not Adj","2020","80"
"2010","Annual","Glenn County","90930000","Local Government","Not Adj","2020","1,840"
"2010","Annual","Glenn County","90940000","State and Local Government","Not Adj","2020","1,920"
"2020","Annual","Humboldt County","00000000","Total Nonfarm","Not Adj","2020","46,500"
"2020","Annual","Humboldt County","01000000","Total Wage and Salary","Not Adj","2020","47,700"
"2020","Annual","Humboldt County","05000000","Total Private","Not Adj","2020","33,100"
"2020","Annual","Humboldt County","06000000","Goods Producing","Not Adj","2020","4,600"
"2020","Annual","Humboldt County","07000000","Service Providing","Not Adj","2020","41,900"
"2020","Annual","Humboldt County","08000000","Private Service Providing","Not Adj","2020","28,500"
"2020","Annual","Humboldt County","10000000","Mining and Logging","Not Adj","2020","400"
"2020","Annual","Humboldt County","11000000","Total Farm","Not Adj","2020","1,200"
"2020","Annual","Humboldt County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","2,500"
"2020","Annual","Humboldt County","20000000","Construction","Not Adj","2020","2,200"
"2020","Annual","Humboldt County","30000000","Manufacturing","Not Adj","2020","2,100"
"2020","Annual","Humboldt County","31000000","Durable Goods","Not Adj","2020","1,100"
"2020","Annual","Humboldt County","32000000","Nondurable Goods","Not Adj","2020","1,000"
"2020","Annual","Humboldt County","40000000","Trade, Transportation and Utilities","Not Adj","2020","8,700"
"2020","Annual","Humboldt County","41000000","Wholesale Trade","Not Adj","2020","1,100"
"2020","Annual","Humboldt County","42000000","Retail Trade","Not Adj","2020","6,500"
"2020","Annual","Humboldt County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","1,000"
"2020","Annual","Humboldt County","50000000","Information","Not Adj","2020","300"
"2020","Annual","Humboldt County","55000000","Financial Activities","Not Adj","2020","1,700"
"2020","Annual","Humboldt County","60000000","Professional and Business Services","Not Adj","2020","3,400"
"2020","Annual","Humboldt County","65000000","Educational and Health Services","Not Adj","2020","8,300"
"2020","Annual","Humboldt County","70000000","Leisure and Hospitality","Not Adj","2020","4,300"
"2020","Annual","Humboldt County","80000000","Other Services","Not Adj","2020","1,900"
"2020","Annual","Humboldt County","90000000","Government","Not Adj","2020","13,400"
"2020","Annual","Humboldt County","90910000","Federal Government","Not Adj","2020","800"
"2020","Annual","Humboldt County","90920000","State Government","Not Adj","2020","3,300"
"2020","Annual","Humboldt County","90921611","State Government Education","Not Adj","2020","2,000"
"2020","Annual","Humboldt County","90922000","State Government Excluding Education","Not Adj","2020","1,400"
"2020","Annual","Humboldt County","90930000","Local Government","Not Adj","2020","9,200"
"2020","Annual","Humboldt County","90940000","State and Local Government","Not Adj","2020","12,600"
"2019","Annual","Humboldt County","00000000","Total Nonfarm","Not Adj","2020","50,800"
"2019","Annual","Humboldt County","01000000","Total Wage and Salary","Not Adj","2020","51,900"
"2019","Annual","Humboldt County","05000000","Total Private","Not Adj","2020","36,400"
"2019","Annual","Humboldt County","06000000","Goods Producing","Not Adj","2020","4,700"
"2019","Annual","Humboldt County","07000000","Service Providing","Not Adj","2020","46,100"
"2019","Annual","Humboldt County","08000000","Private Service Providing","Not Adj","2020","31,600"
"2019","Annual","Humboldt County","10000000","Mining and Logging","Not Adj","2020","400"
"2019","Annual","Humboldt County","11000000","Total Farm","Not Adj","2020","1,000"
"2019","Annual","Humboldt County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","2,600"
"2019","Annual","Humboldt County","20000000","Construction","Not Adj","2020","2,200"
"2019","Annual","Humboldt County","30000000","Manufacturing","Not Adj","2020","2,200"
"2019","Annual","Humboldt County","31000000","Durable Goods","Not Adj","2020","1,100"
"2019","Annual","Humboldt County","32000000","Nondurable Goods","Not Adj","2020","1,100"
"2019","Annual","Humboldt County","40000000","Trade, Transportation and Utilities","Not Adj","2020","9,300"
"2019","Annual","Humboldt County","41000000","Wholesale Trade","Not Adj","2020","1,100"
"2019","Annual","Humboldt County","42000000","Retail Trade","Not Adj","2020","7,200"
"2019","Annual","Humboldt County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","1,000"
"2019","Annual","Humboldt County","50000000","Information","Not Adj","2020","400"
"2019","Annual","Humboldt County","55000000","Financial Activities","Not Adj","2020","1,800"
"2019","Annual","Humboldt County","60000000","Professional and Business Services","Not Adj","2020","3,600"
"2019","Annual","Humboldt County","65000000","Educational and Health Services","Not Adj","2020","8,900"
"2019","Annual","Humboldt County","70000000","Leisure and Hospitality","Not Adj","2020","5,600"
"2019","Annual","Humboldt County","80000000","Other Services","Not Adj","2020","2,000"
"2019","Annual","Humboldt County","90000000","Government","Not Adj","2020","14,500"
"2019","Annual","Humboldt County","90910000","Federal Government","Not Adj","2020","800"
"2019","Annual","Humboldt County","90920000","State Government","Not Adj","2020","3,500"
"2019","Annual","Humboldt County","90921611","State Government Education","Not Adj","2020","2,200"
"2019","Annual","Humboldt County","90922000","State Government Excluding Education","Not Adj","2020","1,400"
"2019","Annual","Humboldt County","90930000","Local Government","Not Adj","2020","10,200"
"2019","Annual","Humboldt County","90940000","State and Local Government","Not Adj","2020","13,700"
"2018","Annual","Humboldt County","00000000","Total Nonfarm","Not Adj","2020","50,500"
"2018","Annual","Humboldt County","01000000","Total Wage and Salary","Not Adj","2020","51,400"
"2018","Annual","Humboldt County","05000000","Total Private","Not Adj","2020","36,200"
"2018","Annual","Humboldt County","06000000","Goods Producing","Not Adj","2020","4,600"
"2018","Annual","Humboldt County","07000000","Service Providing","Not Adj","2020","45,900"
"2018","Annual","Humboldt County","08000000","Private Service Providing","Not Adj","2020","31,600"
"2018","Annual","Humboldt County","10000000","Mining and Logging","Not Adj","2020","400"
"2018","Annual","Humboldt County","11000000","Total Farm","Not Adj","2020","900"
"2018","Annual","Humboldt County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","2,500"
"2018","Annual","Humboldt County","20000000","Construction","Not Adj","2020","2,100"
"2018","Annual","Humboldt County","30000000","Manufacturing","Not Adj","2020","2,100"
"2018","Annual","Humboldt County","31000000","Durable Goods","Not Adj","2020","1,100"
"2018","Annual","Humboldt County","32000000","Nondurable Goods","Not Adj","2020","1,100"
"2018","Annual","Humboldt County","40000000","Trade, Transportation and Utilities","Not Adj","2020","9,400"
"2018","Annual","Humboldt County","41000000","Wholesale Trade","Not Adj","2020","1,100"
"2018","Annual","Humboldt County","42000000","Retail Trade","Not Adj","2020","7,200"
"2018","Annual","Humboldt County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","1,100"
"2018","Annual","Humboldt County","50000000","Information","Not Adj","2020","400"
"2018","Annual","Humboldt County","55000000","Financial Activities","Not Adj","2020","1,800"
"2018","Annual","Humboldt County","60000000","Professional and Business Services","Not Adj","2020","3,300"
"2018","Annual","Humboldt County","65000000","Educational and Health Services","Not Adj","2020","8,900"
"2018","Annual","Humboldt County","70000000","Leisure and Hospitality","Not Adj","2020","5,800"
"2018","Annual","Humboldt County","80000000","Other Services","Not Adj","2020","2,000"
"2018","Annual","Humboldt County","90000000","Government","Not Adj","2020","14,400"
"2018","Annual","Humboldt County","90910000","Federal Government","Not Adj","2020","700"
"2018","Annual","Humboldt County","90920000","State Government","Not Adj","2020","3,500"
"2018","Annual","Humboldt County","90921611","State Government Education","Not Adj","2020","2,200"
"2018","Annual","Humboldt County","90922000","State Government Excluding Education","Not Adj","2020","1,300"
"2018","Annual","Humboldt County","90930000","Local Government","Not Adj","2020","10,200"
"2018","Annual","Humboldt County","90940000","State and Local Government","Not Adj","2020","13,600"
"2017","Annual","Humboldt County","00000000","Total Nonfarm","Not Adj","2020","49,800"
"2017","Annual","Humboldt County","01000000","Total Wage and Salary","Not Adj","2020","50,700"
"2017","Annual","Humboldt County","05000000","Total Private","Not Adj","2020","35,500"
"2017","Annual","Humboldt County","06000000","Goods Producing","Not Adj","2020","4,400"
"2017","Annual","Humboldt County","07000000","Service Providing","Not Adj","2020","45,500"
"2017","Annual","Humboldt County","08000000","Private Service Providing","Not Adj","2020","31,100"
"2017","Annual","Humboldt County","10000000","Mining and Logging","Not Adj","2020","400"
"2017","Annual","Humboldt County","11000000","Total Farm","Not Adj","2020","900"
"2017","Annual","Humboldt County","15000000","Natural Resources, Mining and Constructi","Not Adj","2020","2,300"
"2017","Annual","Humboldt County","20000000","Construction","Not Adj","2020","2,000"
"2017","Annual","Humboldt County","30000000","Manufacturing","Not Adj","2020","2,000"
"2017","Annual","Humboldt County","31000000","Durable Goods","Not Adj","2020","1,000"
"2017","Annual","Humboldt County","32000000","Nondurable Goods","Not Adj","2020","1,000"
"2017","Annual","Humboldt County","40000000","Trade, Transportation and Utilities","Not Adj","2020","9,600"
"2017","Annual","Humboldt County","41000000","Wholesale Trade","Not Adj","2020","1,000"
"2017","Annual","Humboldt County","42000000","Retail Trade","Not Adj","2020","7,500"
"2017","Annual","Humboldt County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","1,200"
"2017","Annual","Humboldt County","50000000","Information","Not Adj","2020","400"
